timestamp,bid,ask,bid_size,ask_size
2025-04-01 13:30:00,557.5,557.51,500.0,1000.0
2025-04-01 13:30:00,557.5,557.51,500.0,1200.0
2025-04-01 13:30:00,557.5,557.51,500.0,1600.0
2025-04-01 13:30:00,557.5,557.51,500.0,1700.0
2025-04-01 13:30:00,557.5,557.51,500.0,4200.0
2025-04-01 13:30:00,557.5,557.51,500.0,4700.0
2025-04-01 13:30:00,557.5,557.51,500.0,2200.0
2025-04-01 13:30:00,557.5,557.51,500.0,1700.0
2025-04-01 13:30:00,557.5,557.51,500.0,1600.0
2025-04-01 13:30:00,557.5,557.51,500.0,1200.0
2025-04-01 13:30:00,557.5,557.51,500.0,1000.0
2025-04-01 13:30:00,557.5,557.51,500.0,900.0
2025-04-01 13:30:00,557.5,557.51,500.0,800.0
2025-04-01 13:30:00,557.5,557.51,500.0,900.0
2025-04-01 13:30:00,557.5,557.51,500.0,800.0
2025-04-01 13:30:00,557.5,557.51,500.0,900.0
2025-04-01 13:30:00,557.5,557.51,500.0,3400.0
2025-04-01 13:30:00,557.5,557.51,500.0,3600.0
2025-04-01 13:30:00,557.5,557.51,500.0,3700.0
2025-04-01 13:30:00,557.5,557.51,500.0,6200.0
2025-04-01 13:30:00,557.5,557.51,500.0,6400.0
2025-04-01 13:30:00,557.5,557.51,100.0,6400.0
2025-04-01 13:30:00,557.45,557.5,3200.0,300.0
2025-04-01 13:30:00,557.45,557.5,3500.0,300.0
2025-04-01 13:30:00,557.45,557.5,3300.0,300.0
2025-04-01 13:30:00,557.45,557.5,3300.0,600.0
2025-04-01 13:30:00,557.45,557.5,3200.0,600.0
2025-04-01 13:30:00,557.45,557.5,3200.0,900.0
2025-04-01 13:30:00,557.45,557.5,3200.0,1000.0
2025-04-01 13:30:00,557.45,557.5,3700.0,1000.0
2025-04-01 13:30:00,557.45,557.5,3700.0,600.0
2025-04-01 13:30:00,557.45,557.5,4200.0,600.0
2025-04-01 13:30:00,557.45,557.5,4700.0,600.0
2025-04-01 13:30:00,557.47,557.5,600.0,600.0
2025-04-01 13:30:00,557.45,557.49,3800.0,300.0
2025-04-01 13:30:00,557.45,557.49,3700.0,600.0
2025-04-01 13:30:00,557.45,557.49,3700.0,700.0
2025-04-01 13:30:00,557.45,557.49,3800.0,800.0
2025-04-01 13:30:00,557.45,557.49,4100.0,800.0
2025-04-01 13:30:00,557.45,557.49,4400.0,800.0
2025-04-01 13:30:00,557.45,557.49,4400.0,700.0
2025-04-01 13:30:00,557.45,557.49,4000.0,800.0
2025-04-01 13:30:00,557.45,557.49,3500.0,800.0
2025-04-01 13:30:00,557.45,557.49,3200.0,800.0
2025-04-01 13:30:00,557.45,557.49,3300.0,800.0
2025-04-01 13:30:00,557.47,557.49,300.0,800.0
2025-04-01 13:30:00,557.47,557.49,600.0,800.0
2025-04-01 13:30:00,557.45,557.49,3600.0,800.0
2025-04-01 13:30:00,557.45,557.49,3600.0,1000.0
2025-04-01 13:30:00,557.45,557.49,3600.0,1100.0
2025-04-01 13:30:00,557.46,557.49,400.0,1100.0
2025-04-01 13:30:00,557.45,557.49,3600.0,1100.0
2025-04-01 13:30:00,557.45,557.49,3600.0,1200.0
2025-04-01 13:30:00,557.45,557.49,3600.0,1300.0
2025-04-01 13:30:00,557.45,557.49,3300.0,1300.0
2025-04-01 13:30:00,557.45,557.49,3200.0,1300.0
2025-04-01 13:30:00,557.45,557.49,3100.0,1300.0
2025-04-01 13:30:00,557.45,557.49,3000.0,1300.0
2025-04-01 13:30:00,557.45,557.49,2600.0,1300.0
2025-04-01 13:30:00,557.45,557.48,2600.0,100.0
2025-04-01 13:30:00,557.45,557.48,2500.0,500.0
2025-04-01 13:30:00,557.45,557.48,2500.0,600.0
2025-04-01 13:30:00,557.45,557.48,2500.0,700.0
2025-04-01 13:30:00,557.45,557.48,2500.0,800.0
2025-04-01 13:30:00,557.45,557.48,2500.0,900.0
2025-04-01 13:30:00,557.45,557.48,2100.0,900.0
2025-04-01 13:30:00,557.45,557.48,1700.0,900.0
2025-04-01 13:30:00,557.45,557.48,700.0,900.0
2025-04-01 13:30:00,557.45,557.48,700.0,800.0
2025-04-01 13:30:00,557.45,557.48,100.0,900.0
2025-04-01 13:30:00,557.45,557.48,100.0,1700.0
2025-04-01 13:30:00,557.45,557.48,100.0,2200.0
2025-04-01 13:30:00,557.44,557.47,100.0,2100.0
2025-04-01 13:30:00,557.44,557.47,100.0,3100.0
2025-04-01 13:30:00,557.44,557.47,100.0,3200.0
2025-04-01 13:30:00,557.42,557.46,1000.0,100.0
2025-04-01 13:30:00,557.42,557.46,1000.0,300.0
2025-04-01 13:30:00,557.42,557.46,1000.0,400.0
2025-04-01 13:30:00,557.42,557.46,1000.0,500.0
2025-04-01 13:30:00,557.42,557.46,1000.0,600.0
2025-04-01 13:30:00,557.42,557.45,1000.0,100.0
2025-04-01 13:30:00,557.42,557.45,1000.0,200.0
2025-04-01 13:30:00,557.42,557.45,900.0,300.0
2025-04-01 13:30:00,557.42,557.44,900.0,100.0
2025-04-01 13:30:00,557.42,557.45,900.0,200.0
2025-04-01 13:30:00,557.42,557.45,900.0,300.0
2025-04-01 13:30:00,557.43,557.45,500.0,300.0
2025-04-01 13:30:00,557.43,557.45,1000.0,300.0
2025-04-01 13:30:00,557.43,557.45,500.0,300.0
2025-04-01 13:30:00,557.42,557.45,900.0,300.0
2025-04-01 13:30:00,557.42,557.45,1000.0,300.0
2025-04-01 13:30:00,557.42,557.44,700.0,100.0
2025-04-01 13:30:00,557.42,557.44,700.0,300.0
2025-04-01 13:30:00,557.42,557.44,100.0,400.0
2025-04-01 13:30:00,557.42,557.44,100.0,500.0
2025-04-01 13:30:00,557.42,557.44,100.0,600.0
2025-04-01 13:30:00,557.42,557.44,400.0,600.0
2025-04-01 13:30:00,557.42,557.44,700.0,600.0
2025-04-01 13:30:00,557.42,557.44,100.0,900.0
2025-04-01 13:30:00,557.42,557.44,200.0,900.0
2025-04-01 13:30:00,557.42,557.44,200.0,600.0
2025-04-01 13:30:00,557.42,557.44,600.0,600.0
2025-04-01 13:30:00,557.42,557.44,1200.0,600.0
2025-04-01 13:30:00,557.42,557.44,1200.0,500.0
2025-04-01 13:30:00,557.42,557.44,1100.0,500.0
2025-04-01 13:30:00,557.42,557.44,1200.0,500.0
2025-04-01 13:30:00,557.42,557.44,900.0,500.0
2025-04-01 13:30:00,557.42,557.44,600.0,500.0
2025-04-01 13:30:00,557.42,557.44,300.0,500.0
2025-04-01 13:30:00,557.42,557.44,200.0,500.0
2025-04-01 13:30:00,557.42,557.44,500.0,500.0
2025-04-01 13:30:00,557.42,557.44,1100.0,500.0
2025-04-01 13:30:00,557.42,557.44,800.0,400.0
2025-04-01 13:30:00,557.42,557.44,200.0,400.0
2025-04-01 13:30:00,557.42,557.44,100.0,400.0
2025-04-01 13:30:00,557.42,557.44,100.0,500.0
2025-04-01 13:30:00,557.42,557.44,400.0,500.0
2025-04-01 13:30:00,557.42,557.44,400.0,300.0
2025-04-01 13:30:00,557.42,557.44,700.0,300.0
2025-04-01 13:30:00,557.42,557.44,1000.0,300.0
2025-04-01 13:30:00,557.42,557.44,1000.0,200.0
2025-04-01 13:30:00,557.42,557.44,1100.0,200.0
2025-04-01 13:30:00,557.42,557.44,1000.0,200.0
2025-04-01 13:30:00,557.42,557.44,900.0,200.0
2025-04-01 13:30:00,557.42,557.44,1000.0,200.0
2025-04-01 13:30:00,557.42,557.44,900.0,200.0
2025-04-01 13:30:00,557.42,557.44,600.0,300.0
2025-04-01 13:30:00,557.42,557.44,300.0,300.0
2025-04-01 13:30:00,557.4,557.44,500.0,300.0
2025-04-01 13:30:00,557.4,557.44,500.0,400.0
2025-04-01 13:30:00,557.4,557.44,600.0,400.0
2025-04-01 13:30:00,557.4,557.44,600.0,500.0
2025-04-01 13:30:00,557.4,557.44,600.0,600.0
2025-04-01 13:30:00,557.4,557.44,700.0,600.0
2025-04-01 13:30:00,557.42,557.44,300.0,600.0
2025-04-01 13:30:00,557.42,557.44,900.0,600.0
2025-04-01 13:30:00,557.42,557.44,900.0,500.0
2025-04-01 13:30:00,557.42,557.44,1000.0,500.0
2025-04-01 13:30:00,557.42,557.44,1000.0,400.0
2025-04-01 13:30:00,557.42,557.44,1000.0,300.0
2025-04-01 13:30:00,557.42,557.44,600.0,400.0
2025-04-01 13:30:00,557.43,557.44,400.0,300.0
2025-04-01 13:30:00,557.43,557.44,1700.0,300.0
2025-04-01 13:30:00,557.43,557.44,2300.0,300.0
2025-04-01 13:30:00,557.43,557.44,2300.0,100.0
2025-04-01 13:30:00,557.43,557.44,2600.0,100.0
2025-04-01 13:30:00,557.43,557.44,3100.0,100.0
2025-04-01 13:30:00,557.43,557.44,4700.0,100.0
2025-04-01 13:30:00,557.43,557.44,5000.0,100.0
2025-04-01 13:30:00,557.43,557.45,4200.0,400.0
2025-04-01 13:30:00,557.44,557.45,600.0,400.0
2025-04-01 13:30:00,557.44,557.45,900.0,500.0
2025-04-01 13:30:00,557.44,557.45,600.0,500.0
2025-04-01 13:30:00,557.43,557.45,800.0,500.0
2025-04-01 13:30:00,557.43,557.45,1200.0,400.0
2025-04-01 13:30:00,557.43,557.45,700.0,1100.0
2025-04-01 13:30:00,557.43,557.45,700.0,600.0
2025-04-01 13:30:00,557.43,557.45,700.0,400.0
2025-04-01 13:30:00,557.43,557.45,700.0,500.0
2025-04-01 13:30:00,557.42,557.44,1000.0,300.0
2025-04-01 13:30:00,557.42,557.44,1100.0,300.0
2025-04-01 13:30:00,557.42,557.44,1100.0,400.0
2025-04-01 13:30:00,557.42,557.44,1000.0,400.0
2025-04-01 13:30:00,557.42,557.44,1000.0,500.0
2025-04-01 13:30:00,557.42,557.44,900.0,500.0
2025-04-01 13:30:00,557.42,557.44,600.0,500.0
2025-04-01 13:30:00,557.4,557.44,1000.0,500.0
2025-04-01 13:30:00,557.4,557.44,1500.0,600.0
2025-04-01 13:30:00,557.4,557.44,2500.0,600.0
2025-04-01 13:30:00,557.42,557.44,300.0,600.0
2025-04-01 13:30:00,557.4,557.44,2500.0,600.0
2025-04-01 13:30:00,557.4,557.44,3000.0,600.0
2025-04-01 13:30:00,557.4,557.44,2500.0,700.0
2025-04-01 13:30:00,557.42,557.44,300.0,700.0
2025-04-01 13:30:00,557.42,557.44,600.0,700.0
2025-04-01 13:30:00,557.42,557.44,900.0,800.0
2025-04-01 13:30:00,557.42,557.44,900.0,700.0
2025-04-01 13:30:00,557.42,557.44,900.0,600.0
2025-04-01 13:30:00,557.42,557.44,600.0,600.0
2025-04-01 13:30:00,557.4,557.44,1500.0,600.0
2025-04-01 13:30:00,557.4,557.44,2500.0,700.0
2025-04-01 13:30:00,557.42,557.44,300.0,700.0
2025-04-01 13:30:00,557.42,557.44,900.0,700.0
2025-04-01 13:30:00,557.42,557.44,900.0,600.0
2025-04-01 13:30:00,557.42,557.44,900.0,700.0
2025-04-01 13:30:00,557.42,557.44,600.0,700.0
2025-04-01 13:30:00,557.42,557.44,300.0,700.0
2025-04-01 13:30:00,557.4,557.44,1500.0,700.0
2025-04-01 13:30:00,557.4,557.44,1500.0,800.0
2025-04-01 13:30:00,557.4,557.44,1000.0,800.0
2025-04-01 13:30:00,557.4,557.44,500.0,800.0
2025-04-01 13:30:00,557.4,557.44,500.0,900.0
2025-04-01 13:30:00,557.4,557.44,1000.0,900.0
2025-04-01 13:30:00,557.42,557.44,300.0,900.0
2025-04-01 13:30:00,557.42,557.44,900.0,900.0
2025-04-01 13:30:00,557.42,557.44,900.0,800.0
2025-04-01 13:30:00,557.42,557.44,600.0,700.0
2025-04-01 13:30:00,557.4,557.44,2500.0,700.0
2025-04-01 13:30:00,557.4,557.44,2500.0,800.0
2025-04-01 13:30:00,557.4,557.44,3500.0,800.0
2025-04-01 13:30:00,557.42,557.44,300.0,800.0
2025-04-01 13:30:00,557.42,557.44,600.0,800.0
2025-04-01 13:30:00,557.42,557.44,900.0,800.0
2025-04-01 13:30:00,557.42,557.44,600.0,800.0
2025-04-01 13:30:00,557.4,557.44,2000.0,800.0
2025-04-01 13:30:00,557.4,557.44,3500.0,800.0
2025-04-01 13:30:00,557.42,557.44,300.0,800.0
2025-04-01 13:30:00,557.42,557.44,600.0,800.0
2025-04-01 13:30:00,557.42,557.44,300.0,800.0
2025-04-01 13:30:00,557.4,557.44,2900.0,800.0
2025-04-01 13:30:00,557.4,557.44,3900.0,800.0
2025-04-01 13:30:00,557.4,557.44,2600.0,800.0
2025-04-01 13:30:00,557.4,557.44,1200.0,800.0
2025-04-01 13:30:00,557.4,557.44,700.0,800.0
2025-04-01 13:30:00,557.4,557.44,400.0,800.0
2025-04-01 13:30:00,557.4,557.44,1000.0,800.0
2025-04-01 13:30:00,557.42,557.44,300.0,800.0
2025-04-01 13:30:00,557.4,557.44,4100.0,800.0
2025-04-01 13:30:00,557.4,557.44,3600.0,800.0
2025-04-01 13:30:00,557.4,557.44,3100.0,800.0
2025-04-01 13:30:00,557.4,557.44,2400.0,800.0
2025-04-01 13:30:00,557.4,557.44,1900.0,800.0
2025-04-01 13:30:00,557.4,557.44,1400.0,800.0
2025-04-01 13:30:00,557.4,557.44,900.0,800.0
2025-04-01 13:30:00,557.4,557.44,1900.0,800.0
2025-04-01 13:30:00,557.41,557.44,100.0,800.0
2025-04-01 13:30:00,557.41,557.44,400.0,800.0
2025-04-01 13:30:00,557.42,557.44,300.0,800.0
2025-04-01 13:30:00,557.42,557.44,600.0,800.0
2025-04-01 13:30:00,557.42,557.44,900.0,800.0
2025-04-01 13:30:00,557.42,557.44,600.0,800.0
2025-04-01 13:30:00,557.42,557.44,300.0,800.0
2025-04-01 13:30:00,557.4,557.44,2200.0,800.0
2025-04-01 13:30:00,557.4,557.44,2200.0,900.0
2025-04-01 13:30:00,557.4,557.44,1700.0,900.0
2025-04-01 13:30:00,557.4,557.44,2200.0,900.0
2025-04-01 13:30:00,557.4,557.44,3200.0,900.0
2025-04-01 13:30:00,557.4,557.44,3700.0,900.0
2025-04-01 13:30:00,557.4,557.44,4200.0,900.0
2025-04-01 13:30:00,557.4,557.44,3700.0,400.0
2025-04-01 13:30:00,557.4,557.44,2700.0,400.0
2025-04-01 13:30:00,557.4,557.44,2500.0,400.0
2025-04-01 13:30:00,557.4,557.44,2500.0,500.0
2025-04-01 13:30:00,557.42,557.44,300.0,500.0
2025-04-01 13:30:00,557.42,557.44,300.0,200.0
2025-04-01 13:30:00,557.42,557.44,600.0,300.0
2025-04-01 13:30:00,557.42,557.44,700.0,300.0
2025-04-01 13:30:00,557.42,557.44,300.0,300.0
2025-04-01 13:30:00,557.42,557.44,300.0,400.0
2025-04-01 13:30:00,557.41,557.44,1200.0,400.0
2025-04-01 13:30:00,557.41,557.44,400.0,500.0
2025-04-01 13:30:00,557.4,557.44,3700.0,600.0
2025-04-01 13:30:00,557.4,557.44,4700.0,700.0
2025-04-01 13:30:00,557.4,557.44,4200.0,700.0
2025-04-01 13:30:00,557.4,557.44,3200.0,700.0
2025-04-01 13:30:00,557.4,557.44,2200.0,700.0
2025-04-01 13:30:00,557.4,557.44,2200.0,900.0
2025-04-01 13:30:00,557.4,557.44,2200.0,1000.0
2025-04-01 13:30:00,557.42,557.44,300.0,1000.0
2025-04-01 13:30:00,557.42,557.44,300.0,1100.0
2025-04-01 13:30:00,557.42,557.44,300.0,1200.0
2025-04-01 13:30:00,557.4,557.44,4200.0,1200.0
2025-04-01 13:30:00,557.4,557.44,3200.0,1200.0
2025-04-01 13:30:00,557.4,557.44,3200.0,1300.0
2025-04-01 13:30:00,557.4,557.44,2200.0,1300.0
2025-04-01 13:30:00,557.4,557.44,2700.0,1300.0
2025-04-01 13:30:00,557.42,557.44,300.0,1400.0
2025-04-01 13:30:00,557.42,557.44,600.0,1400.0
2025-04-01 13:30:00,557.42,557.44,600.0,1200.0
2025-04-01 13:30:00,557.42,557.44,600.0,1300.0
2025-04-01 13:30:00,557.42,557.44,600.0,1200.0
2025-04-01 13:30:00,557.42,557.44,600.0,1100.0
2025-04-01 13:30:00,557.42,557.44,300.0,1100.0
2025-04-01 13:30:00,557.4,557.44,1700.0,1100.0
2025-04-01 13:30:00,557.4,557.44,1700.0,1200.0
2025-04-01 13:30:00,557.4,557.44,2200.0,1200.0
2025-04-01 13:30:00,557.4,557.44,2700.0,1200.0
2025-04-01 13:30:00,557.42,557.44,300.0,1200.0
2025-04-01 13:30:00,557.42,557.44,300.0,1100.0
2025-04-01 13:30:00,557.42,557.44,1400.0,1100.0
2025-04-01 13:30:00,557.42,557.44,1300.0,900.0
2025-04-01 13:30:00,557.43,557.44,400.0,700.0
2025-04-01 13:30:00,557.43,557.44,700.0,700.0
2025-04-01 13:30:00,557.43,557.44,1100.0,700.0
2025-04-01 13:30:00,557.43,557.44,1100.0,600.0
2025-04-01 13:30:00,557.43,557.44,1600.0,600.0
2025-04-01 13:30:00,557.43,557.44,1200.0,600.0
2025-04-01 13:30:00,557.43,557.44,800.0,600.0
2025-04-01 13:30:00,557.43,557.44,700.0,400.0
2025-04-01 13:30:00,557.43,557.44,700.0,500.0
2025-04-01 13:30:00,557.43,557.44,400.0,500.0
2025-04-01 13:30:00,557.42,557.44,1000.0,500.0
2025-04-01 13:30:00,557.42,557.44,1300.0,500.0
2025-04-01 13:30:00,557.42,557.44,1300.0,400.0
2025-04-01 13:30:00,557.42,557.44,1300.0,500.0
2025-04-01 13:30:00,557.43,557.44,400.0,500.0
2025-04-01 13:30:00,557.43,557.44,400.0,400.0
2025-04-01 13:30:00,557.43,557.44,800.0,400.0
2025-04-01 13:30:00,557.43,557.44,1300.0,400.0
2025-04-01 13:30:00,557.43,557.44,1700.0,400.0
2025-04-01 13:30:00,557.43,557.44,1700.0,300.0
2025-04-01 13:30:00,557.43,557.44,2100.0,300.0
2025-04-01 13:30:00,557.43,557.44,3100.0,300.0
2025-04-01 13:30:00,557.43,557.44,4300.0,300.0
2025-04-01 13:30:00,557.43,557.44,3500.0,300.0
2025-04-01 13:30:00,557.43,557.44,2200.0,300.0
2025-04-01 13:30:00,557.43,557.44,2100.0,300.0
2025-04-01 13:30:00,557.43,557.44,1800.0,400.0
2025-04-01 13:30:00,557.43,557.44,800.0,400.0
2025-04-01 13:30:00,557.43,557.44,500.0,400.0
2025-04-01 13:30:00,557.42,557.44,400.0,400.0
2025-04-01 13:30:00,557.43,557.44,500.0,400.0
2025-04-01 13:30:00,557.43,557.44,1000.0,400.0
2025-04-01 13:30:00,557.43,557.44,1300.0,400.0
2025-04-01 13:30:00,557.43,557.44,1700.0,400.0
2025-04-01 13:30:00,557.43,557.44,1700.0,300.0
2025-04-01 13:30:00,557.43,557.44,1300.0,300.0
2025-04-01 13:30:00,557.43,557.44,1000.0,300.0
2025-04-01 13:30:00,557.43,557.44,500.0,300.0
2025-04-01 13:30:00,557.42,557.44,1000.0,400.0
2025-04-01 13:30:00,557.42,557.43,1000.0,100.0
2025-04-01 13:30:00,557.42,557.43,1100.0,100.0
2025-04-01 13:30:00,557.42,557.43,1600.0,100.0
2025-04-01 13:30:00,557.43,557.44,1400.0,200.0
2025-04-01 13:30:00,557.43,557.44,1300.0,200.0
2025-04-01 13:30:00,557.43,557.44,1300.0,300.0
2025-04-01 13:30:00,557.43,557.44,400.0,300.0
2025-04-01 13:30:00,557.43,557.44,1000.0,200.0
2025-04-01 13:30:00,557.43,557.44,1500.0,200.0
2025-04-01 13:30:00,557.43,557.44,2500.0,300.0
2025-04-01 13:30:00,557.43,557.44,3000.0,300.0
2025-04-01 13:30:00,557.43,557.44,2600.0,300.0
2025-04-01 13:30:00,557.43,557.44,2900.0,300.0
2025-04-01 13:30:00,557.43,557.44,1900.0,400.0
2025-04-01 13:30:00,557.43,557.44,500.0,400.0
2025-04-01 13:30:00,557.42,557.44,400.0,400.0
2025-04-01 13:30:00,557.43,557.44,500.0,400.0
2025-04-01 13:30:00,557.43,557.44,1000.0,400.0
